12:09:52.793296 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [30.112958ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:52.827404 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [33.770167ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:52.857462 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [29.716042ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:52.897504 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [39.719458ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:53.034579 GET /session/a265b91a-a055-4fe0-b724-427a7286b4c0/source [136.551333ms] OK body=
12:09:53.080816 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [43.26725ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:53.126239 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [45.185917ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:53.190477 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [63.9205ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:53.222604 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [31.934125ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:53.243864 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [20.88525ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:53.284786 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [40.66275ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:53.342282 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [57.16525ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:53.393941 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [51.292625ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:53.440811 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [46.463166ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:53.522071 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [80.8875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:53.591551 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [69.260584ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:53.623381 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [31.501ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:53.648358 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [23.331542ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:53.674678 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [25.645041ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:53.700041 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.9785ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:53.733723 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [33.42875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:53.745798 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [11.803959ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:53.762487 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [16.297ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:53.779968 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [17.16075ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:53.810759 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [30.398375ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:53.834495 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [23.359083ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:53.858936 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.06675ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:53.879930 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [20.691209ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:53.899882 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [19.600667ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:53.939709 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [39.342583ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:53.958246 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [18.17225ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:54.004310 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [45.860458ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:54.027424 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [22.876792ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:54.049954 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [22.1845ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:54.078412 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [28.139875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:54.100261 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [21.512167ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:54.125172 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.486125ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:54.258434 GET /session/a265b91a-a055-4fe0-b724-427a7286b4c0/source [132.653ms] OK body=
12:09:54.280061 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [18.627417ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:54.308055 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [27.439041ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:54.353866 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [45.478875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:54.392684 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [38.362916ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:54.443932 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [50.89525ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:54.472408 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [28.177375ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:54.502124 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [29.404916ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:54.539001 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [36.510709ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:54.593769 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [54.313292ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:54.642033 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [47.943459ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:54.664418 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [22.095334ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:54.683054 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [18.300125ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:54.700687 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [17.306334ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:54.722743 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [21.717416ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:54.749981 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [26.873417ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:54.769448 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [19.161125ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:54.791184 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [21.373583ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:54.817552 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [25.998917ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:54.852662 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [34.556209ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:54.884244 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [31.111166ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:54.909656 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.975416ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:54.956918 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [46.890417ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:55.015146 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [57.831958ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:55.045699 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [30.263708ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:55.072707 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [26.695917ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:55.091251 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [18.226ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:55.116872 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [25.293167ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:55.152602 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [35.40825ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:55.178982 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [26.049667ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:55.210028 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [30.665ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:55.226963 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [16.680583ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:55.250072 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [22.902875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:55.269306 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [18.993709ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:55.329910 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [60.345875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:55.349594 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [19.454417ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:55.402052 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [52.198375ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:55.625589 GET /session/a265b91a-a055-4fe0-b724-427a7286b4c0/source [221.598667ms] OK body=
12:09:55.649800 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [22.267625ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:55.661931 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [11.908792ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:55.696172 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [33.966125ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:55.717936 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [21.388958ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:55.741311 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [22.980958ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:55.760178 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [18.565583ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:55.777678 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [17.210042ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:55.794542 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [16.554625ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:55.813945 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [19.110625ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:55.830470 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [16.275375ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:55.849842 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [19.088875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:55.873883 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [23.766333ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:55.898531 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.200208ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:55.922031 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [23.109417ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:55.966150 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [43.679875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:56.001269 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [34.894958ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:56.039420 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [38.017542ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:56.077414 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [37.759125ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:56.099551 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [21.7815ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:56.127450 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [27.2815ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:56.155913 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [28.1885ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:56.173389 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [17.199167ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:56.200299 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [26.582083ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:56.228703 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [28.0345ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:56.254610 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [25.5615ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:56.279097 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.077167ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:56.306736 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [27.14125ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:56.328625 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [21.560875ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:56.364678 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [35.660125ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:56.395210 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [30.123542ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:56.423299 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [27.73675ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:56.442079 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [18.495792ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:56.502169 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [59.748166ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:56.555020 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [52.473292ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:56.580238 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.611958ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:56.604861 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.283416ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:56.625558 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [20.36ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:56.663561 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [37.520917ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:56.697833 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [33.916667ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:56.718670 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [20.580792ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:56.815881 GET /session/a265b91a-a055-4fe0-b724-427a7286b4c0/source [96.813542ms] OK body=
12:09:56.855840 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [37.399584ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:56.880347 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [22.921833ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:56.896091 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [15.385042ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:57.013582 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [117.142792ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:57.046069 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [32.236583ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:57.070689 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [24.345042ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:57.123496 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [52.423625ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:57.150421 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [26.612833ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:57.189643 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [38.826542ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:57.218673 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [28.526416ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:57.259516 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [40.468042ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:57.279917 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [20.2325ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:57.298030 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [17.677167ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:57.313135 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [14.845833ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:57.345410 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [31.861208ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:57.366497 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [20.651583ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
12:09:57.401125 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [34.30975ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textContains(\"RECOVERY\")"}
12:09:57.457463 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [56.023708ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionContains(\"RECOVERY\")"}
12:09:57.481069 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [23.228666ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().textMatches(\"(?is).*\\QRECOVERY\\E....
12:09:57.552720 POST /session/a265b91a-a055-4fe0-b724-427a7286b4c0/element [71.302375ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().descriptionMatches(\"(?is).*\\QRECOV...
